index,source,reference,prediction,inference_time_ms,source_length,reference_length,prediction_length,exact_match,edit_distance,normalized_edit_distance,cer,similarity,char_accuracy,length_ratio
8393,nigger,निगर,निगर,515.7687664031982,6,4,4,1,0,0.0,0.0,1.0,1.0,1.0
8394,ligar,लिगर,लिगर,363.54613304138184,5,4,4,1,0,0.0,0.0,1.0,1.0,1.0
8395,luxor,लक्सर,लक्सर,361.7863655090332,5,5,5,1,0,0.0,0.0,1.0,1.0,1.0
8396,parwaa,परवा,परवाह,373.20399284362793,6,4,5,0,1,0.2,0.25,0.8,1.0,1.25
8397,judaai,जुदाई,जुदाई,357.24687576293945,6,5,5,1,0,0.0,0.0,1.0,1.0,1.0
8398,jayalalitaa,जयललिता,जयललिता,593.7416553497314,11,7,7,1,0,0.0,0.0,1.0,1.0,1.0
8399,trimasik,त्रैमासिक,त्रिमासिक,404.1004180908203,8,9,9,0,1,0.1111111111111111,0.1111111111111111,0.8888888888888888,0.8888888888888888,1.0
8400,devisingh,देवीसिंह,देविसिंह,401.5684127807617,9,8,8,0,1,0.125,0.125,0.875,0.875,1.0
8401,kaaji,काजी,काजी,326.8578052520752,5,4,4,1,0,0.0,0.0,1.0,1.0,1.0
8402,chaalit,चालित,चालित,367.6321506500244,7,5,5,1,0,0.0,0.0,1.0,1.0,1.0
8403,methanol,मेथेनॉल,मेथनॉल,437.09516525268555,8,7,6,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.42857142857142855,0.8571428571428571
8404,polish,पोलिश,पोलिश,383.29529762268066,6,5,5,1,0,0.0,0.0,1.0,1.0,1.0
8405,naksalwad,नक्सलवाद,नक्सलवाद,387.0196342468262,9,8,8,1,0,0.0,0.0,1.0,1.0,1.0
8406,talawe,तलवे,तलवे,548.0608940124512,6,4,4,1,0,0.0,0.0,1.0,1.0,1.0
8407,gazi,गाज़ी,गज़ी,365.32092094421387,4,5,4,0,1,0.2,0.2,0.8,0.2,0.8
8408,shaantikaal,शांतिकाल,शांतिकाल,424.6807098388672,11,8,8,1,0,0.0,0.0,1.0,1.0,1.0
8409,mooth,मूठ,मूथ,349.00879859924316,5,3,3,0,1,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.6666666666666666,1.0
8410,badali,बदली,बदली,348.9210605621338,6,4,4,1,0,0.0,0.0,1.0,1.0,1.0
8411,liidaron,लीडरों,लीडरॉन,471.00210189819336,8,6,6,0,2,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.6666666666666666,1.0
8412,bakse,बक्से,बक्से,364.577054977417,5,5,5,1,0,0.0,0.0,1.0,1.0,1.0
8413,tarash,तराश,तारश,361.8648052215576,6,4,4,0,2,0.5,0.5,0.5,0.5,1.0
8414,raajneetikaran,राजनीतीकरण,राजनीतिकरण,401.39198303222656,14,10,10,0,1,0.1,0.1,0.9,0.9,1.0
8415,sanshyon,संशयों,संश्योन,386.32798194885254,8,6,7,0,2,0.2857142857142857,0.3333333333333333,0.7142857142857143,0.5,1.1666666666666667
8416,aapdayein,आपदाएं,आपदायें,402.2228717803955,9,6,7,0,2,0.2857142857142857,0.3333333333333333,0.7142857142857143,0.6666666666666666,1.1666666666666667
8417,raatrichar,रात्रिचर,रात्रिचर,400.4204273223877,10,8,8,1,0,0.0,0.0,1.0,1.0,1.0
8418,boliae,बोलिए,बोलीए,399.36041831970215,6,5,5,0,1,0.2,0.2,0.8,0.8,1.0
8419,udaanaa,उड़ाना,उडाना,364.4123077392578,7,6,5,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.8333333333333334
8420,favvara,फव्वारा,फव्वरा,367.33150482177734,7,7,6,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.5714285714285714,0.8571428571428571
8421,jh,झ,झ,269.64306831359863,2,1,1,1,0,0.0,0.0,1.0,1.0,1.0
8422,badhaaon,बाधाओं,बधाओं,342.4687385559082,8,6,5,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.8333333333333334
8423,immune,इम्युन,इम्यून,398.5435962677002,6,6,6,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,1.0
8424,pahante,पहनते,पहांते,381.5128803253174,7,5,6,0,2,0.3333333333333333,0.4,0.6666666666666667,0.4,1.2
8425,kapdo,कपड़ो,कपडो,382.570743560791,5,5,4,0,1,0.2,0.2,0.8,0.6,0.8
8426,angarak,अंगारक,अंगारक,381.1345100402832,7,6,6,1,0,0.0,0.0,1.0,1.0,1.0
8427,panchang,पंचांग,पंचांग,335.3888988494873,8,6,6,1,0,0.0,0.0,1.0,1.0,1.0
8428,adad,अदद,अडड,337.37659454345703,4,3,3,0,2,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.3333333333333333,1.0
8429,adp,एडीपी,अडप,336.01999282836914,3,5,3,0,3,0.6,0.6,0.4,0.2,0.6
8430,ralaud,रालोद,रलौड,385.70189476013184,6,5,4,0,3,0.6,0.6,0.4,0.2,0.8
8431,melanin,मेलानिन,मेलनिन,382.87997245788574,7,7,6,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.42857142857142855,0.8571428571428571
8432,jaibaan,जयबाण,जैबान,415.3409004211426,7,5,5,0,2,0.4,0.4,0.6,0.6,1.0
8433,usmen,उसमें,उसमें,347.86391258239746,5,5,5,1,0,0.0,0.0,1.0,1.0,1.0
8434,paheliyaan,पहेलियां,पहेलियाँ,382.31754302978516,10,8,8,0,1,0.125,0.125,0.875,0.875,1.0
8435,kaningham,कनिंघम,कैनिंगहैम,474.95484352111816,9,6,9,0,4,0.4444444444444444,0.6666666666666666,0.5555555555555556,0.16666666666666666,1.5
8436,chitthi,चिठ्ठी,चिट्ठी,411.4501476287842,7,6,6,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,1.0
8437,yaatanaon,यातनाओं,यातनाओं,494.28415298461914,9,7,7,1,0,0.0,0.0,1.0,1.0,1.0
8438,psv,पीएसवी,प्सव,363.39497566223145,3,6,4,0,3,0.5,0.5,0.5,0.16666666666666666,0.6666666666666666
8439,khoya,खोया,खोया,364.0594482421875,5,4,4,1,0,0.0,0.0,1.0,1.0,1.0
8440,athak,अथक,अथक,364.87507820129395,5,3,3,1,0,0.0,0.0,1.0,1.0,1.0
8441,luis,लुईस,लुइस,383.7113380432129,4,4,4,0,1,0.25,0.25,0.75,0.75,1.0
8442,simatataa,सिमटता,सिमाताता,384.7804069519043,9,6,8,0,3,0.375,0.5,0.625,0.8333333333333334,1.3333333333333333
8443,ladaiyon,लड़ाईयों,लड़ाइयों,466.0215377807617,8,8,8,0,1,0.125,0.125,0.875,0.875,1.0
8444,jeevan,जीवन,जीवन,380.8448314666748,6,4,4,1,0,0.0,0.0,1.0,1.0,1.0
8445,jaatkon,जातकों,जातकॉन,412.5208854675293,7,6,6,0,2,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.6666666666666666,1.0
8446,rhamat,रहमत,रहमत,348.27733039855957,6,4,4,1,0,0.0,0.0,1.0,1.0,1.0
8447,sandarbha,संदर्भ,संदर्भ,363.065242767334,9,6,6,1,0,0.0,0.0,1.0,1.0,1.0
8448,chitrkar,चित्रकार,चित्कार,363.04306983947754,8,8,7,0,1,0.125,0.125,0.875,0.5,0.875
8449,angaarak,अंगारक,अंगाराक,431.5001964569092,8,6,7,0,1,0.14285714285714285,0.16666666666666666,0.8571428571428572,0.8333333333333334,1.1666666666666667
8450,dangerous,डेंजरस,डेंजरस,395.13087272644043,9,6,6,1,0,0.0,0.0,1.0,1.0,1.0
8451,gujarana,गुजारना,गुजराना,397.2146511077881,8,7,7,0,2,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.7142857142857143,1.0
8452,dardraa,दरदरा,दर्दरा,349.79820251464844,7,5,6,0,1,0.16666666666666666,0.2,0.8333333333333334,0.4,1.2
8453,samjhungaa,समझूंगा,समझूँगा,373.7492561340332,10,7,7,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.8571428571428571,1.0
8454,maryokar,मयोर्का,मैर्योकर,410.22562980651855,8,7,8,0,5,0.625,0.7142857142857143,0.375,0.14285714285714285,1.1428571428571428
8455,jalbhraav,जलभराव,जलभ्राव,587.0354175567627,9,6,7,0,1,0.14285714285714285,0.16666666666666666,0.8571428571428572,0.5,1.1666666666666667
8456,wadali,वडाली,वाडली,342.7891731262207,6,5,5,0,2,0.4,0.4,0.6,0.6,1.0
8457,vardhman,वर्द्धमान,वर्धमान,346.32086753845215,8,9,7,0,2,0.2222222222222222,0.2222222222222222,0.7777777777777778,0.3333333333333333,0.7777777777777778
8458,ekaki,एकाकी,एकाकी,347.8372097015381,5,5,5,1,0,0.0,0.0,1.0,1.0,1.0
8459,taras,तरस,तारस,346.00257873535156,5,3,4,0,1,0.25,0.3333333333333333,0.75,0.3333333333333333,1.3333333333333333
8460,ganguly,गांगुली,गंगुली,382.8732967376709,7,7,6,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.14285714285714285,0.8571428571428571
8461,man,मैन,मन,274.55735206604004,3,3,2,0,1,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666666
8462,patakshep,पटाक्षेप,पटाक्षेप,419.79146003723145,9,8,8,1,0,0.0,0.0,1.0,1.0,1.0
8463,bhraantiyon,भ्रांतियों,भ्रान्तियों,383.683443069458,11,10,11,0,2,0.18181818181818182,0.2,0.8181818181818181,0.4,1.1
8464,larry,लैरी,लैरी,344.28977966308594,5,4,4,1,0,0.0,0.0,1.0,1.0,1.0
8465,kranj,करंज,क्रांज,369.83299255371094,5,4,6,0,2,0.3333333333333333,0.5,0.6666666666666667,0.25,1.5
8466,zarda,जर्दा,ज़र्दा,344.33627128601074,5,5,6,0,1,0.16666666666666666,0.2,0.8333333333333334,0.2,1.2
8467,vangchuk,वांगचुक,वांगचुक,382.526159286499,8,7,7,1,0,0.0,0.0,1.0,1.0,1.0
8468,patachep,पटाक्षेप,पटाचेप,380.92684745788574,8,8,6,0,3,0.375,0.375,0.625,0.375,0.75
8469,isht,ईष्ट,इष्ट,309.10634994506836,4,4,4,0,1,0.25,0.25,0.75,0.75,1.0
8470,evening,ईवनिंग,ईवनिंग,382.6930522918701,7,6,6,1,0,0.0,0.0,1.0,1.0,1.0
8471,praakkathan,प्राक्कथन,प्राक्कथन,464.4811153411865,11,9,9,1,0,0.0,0.0,1.0,1.0,1.0
8472,putli,पुतली,पुटली,349.1356372833252,5,5,5,0,1,0.2,0.2,0.8,0.8,1.0
8473,bhate,भाते,भटे,370.73230743408203,5,4,3,0,2,0.5,0.5,0.5,0.25,0.75
8474,bhogatey,भोगते,भोगते,364.4442558288574,8,5,5,1,0,0.0,0.0,1.0,1.0,1.0
8475,rudolf,रुडोल्फ,रुडॉल्फ,395.72882652282715,6,7,7,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.8571428571428571,1.0
8476,shasak,शासक,शासक,353.84440422058105,6,4,4,1,0,0.0,0.0,1.0,1.0,1.0
8477,kaagaz,कागज़,काग़ज़,380.46765327453613,6,5,6,0,1,0.16666666666666666,0.2,0.8333333333333334,0.6,1.2
8478,dhak,धाक,धक,310.1930618286133,4,3,2,0,1,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666666
8479,mejbaan,मेजबान,मेज़बान,417.8423881530762,7,6,7,0,1,0.14285714285714285,0.16666666666666666,0.8571428571428572,0.5,1.1666666666666667
8480,lalla,लल्ला,लल्ला,340.76666831970215,5,5,5,1,0,0.0,0.0,1.0,1.0,1.0
8481,canterbury,कैंटरबरी,कैंटर्बरी,436.9015693664551,10,8,9,0,1,0.1111111111111111,0.125,0.8888888888888888,0.625,1.125
8482,jaidayal,जयदयाल,जैदयाल,618.9720630645752,8,6,6,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,1.0
8483,joki,जोकि,जोकी,346.64130210876465,4,4,4,0,1,0.25,0.25,0.75,0.75,1.0
8484,contemporary,कंटेम्पररी,कंटेम्पररी,452.0454406738281,12,10,10,1,0,0.0,0.0,1.0,1.0,1.0
8485,asan,आसान,असन,344.3765640258789,4,4,3,0,2,0.5,0.5,0.5,0.25,0.75
8486,bhugata,भुगता,भुगता,350.388765335083,7,5,5,1,0,0.0,0.0,1.0,1.0,1.0
8487,chhutane,छूटने,छुटाने,377.9263496398926,8,5,6,0,2,0.3333333333333333,0.4,0.6666666666666667,0.4,1.2
8488,mahanatam,महानतम,महानतम,400.67267417907715,9,6,6,1,0,0.0,0.0,1.0,1.0,1.0
8489,testing,टेस्टिंग,टेस्टिंग,398.3888626098633,7,8,8,1,0,0.0,0.0,1.0,1.0,1.0
8490,ftii,एफटीआईआई,एफटीआईआई,422.7588176727295,4,8,8,1,0,0.0,0.0,1.0,1.0,1.0
8491,pushkarna,पुष्करणा,पुष्कर्णा,583.5447311401367,9,8,9,0,1,0.1111111111111111,0.125,0.8888888888888888,0.75,1.125
8492,bandhati,बंधती,बन्धती,363.9538288116455,8,5,6,0,2,0.3333333333333333,0.4,0.6666666666666667,0.2,1.2
8493,jaljale,ज़लज़ले,जलजले,386.6300582885742,7,7,5,0,2,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.14285714285714285,0.7142857142857143
8494,satpal,सतपाल,सतपाल,344.9666500091553,6,5,5,1,0,0.0,0.0,1.0,1.0,1.0
8495,uski,उसकी,उसकी,298.6326217651367,4,4,4,1,0,0.0,0.0,1.0,1.0,1.0
8496,alnkaar,अलंकार,अल्नकार,367.10309982299805,7,6,7,0,2,0.2857142857142857,0.3333333333333333,0.7142857142857143,0.3333333333333333,1.1666666666666667
8497,chink,छींक,चिंक,335.4313373565674,5,4,4,0,2,0.5,0.5,0.5,0.5,1.0
8498,routine,रूटिंग,रूटीन,332.5924873352051,7,6,5,0,3,0.5,0.5,0.5,0.5,0.8333333333333334
8499,mejabani,मेजबानी,मेज़ाबानी,405.84397315979004,8,7,9,0,2,0.2222222222222222,0.2857142857142857,0.7777777777777778,0.5714285714285714,1.2857142857142858
8500,alaps,ऐल्प्स,अलैप्स,402.30607986450195,5,6,6,0,2,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.6666666666666666,1.0
8501,thirke,थिरके,थिर्के,367.77329444885254,6,5,6,0,1,0.16666666666666666,0.2,0.8333333333333334,0.6,1.2
8502,khatakati,खटकती,खटाकटी,368.91770362854004,9,5,6,0,2,0.3333333333333333,0.4,0.6666666666666667,0.4,1.2
8503,noobiyaa,नूबिया,नूबिया,337.571382522583,8,6,6,1,0,0.0,0.0,1.0,1.0,1.0
8504,chaktte,चकत्ते,चकट्टे,403.73754501342773,7,6,6,0,2,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.6666666666666666,1.0
8505,poojapath,पूजापाठ,पूजापाठ,367.5267696380615,9,7,7,1,0,0.0,0.0,1.0,1.0,1.0
8506,hippo,हिप्पो,हिप्पो,369.0946102142334,5,6,6,1,0,0.0,0.0,1.0,1.0,1.0
8507,client,क्लांइट,क्लाइंट,371.366024017334,6,7,7,0,2,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.7142857142857143,1.0
8508,mnaey,मनाए,म्नेय,399.233341217041,5,4,5,0,3,0.6,0.75,0.4,0.25,1.25
8509,pierson,पियरसन,पीयर्सन,383.58521461486816,7,6,7,0,2,0.2857142857142857,0.3333333333333333,0.7142857142857143,0.5,1.1666666666666667
8510,matix,मैट्रिक्स,मैट्रिक्स,455.88064193725586,5,9,9,1,0,0.0,0.0,1.0,1.0,1.0
8511,bhav,बहाव,भव,312.3350143432617,4,4,2,0,3,0.75,0.75,0.25,0.0,0.5
8512,najib,नजीब,नजीब,347.8965759277344,5,4,4,1,0,0.0,0.0,1.0,1.0,1.0
8513,chahunaur,चहुंओर,चहुनौर,388.64755630493164,9,6,6,0,2,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.6666666666666666,1.0
8514,nubiya,नूबिया,नुबिया,358.4294319152832,6,6,6,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,1.0
8515,sanchalnon,संचालनों,संचलनोप्रनयश्रद्धासहिलसहिल,2587.2983932495117,10,8,26,0,21,0.8076923076923077,2.625,0.1923076923076923,0.375,3.25
8516,jhuthala,झुठला,झूठला,402.97842025756836,8,5,5,0,1,0.2,0.2,0.8,0.8,1.0
8517,sutli,सुतली,सुतली,364.51244354248047,5,5,5,1,0,0.0,0.0,1.0,1.0,1.0
8518,standhaari,स्तनधारी,स्टैंडहारि,402.8027057647705,10,8,10,0,6,0.6,0.75,0.4,0.25,1.25
8519,kanji,कांजी,कंजी,361.7122173309326,5,5,4,0,1,0.2,0.2,0.8,0.2,0.8
8520,jerome,जेरोम,जेरोम,388.5030746459961,6,5,5,1,0,0.0,0.0,1.0,1.0,1.0
8521,thailee,थैली,थाइली,396.5790271759033,7,4,5,0,2,0.4,0.5,0.6,0.25,1.25
8522,vediyon,वेदियों,वेडियोँ,384.6166133880615,7,7,7,0,2,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.7142857142857143,1.0
8523,olavrishti,ओलावृष्टि,ओलावृष्टि,459.3684673309326,10,9,9,1,0,0.0,0.0,1.0,1.0,1.0
8524,ryan,रयान,रायन,350.1102924346924,4,4,4,0,2,0.5,0.5,0.5,0.5,1.0
8525,posta,पोस्ता,पोस्टा,379.3966770172119,5,6,6,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,1.0
8526,mehram,मेहराम,मेहराम,365.344762802124,6,6,6,1,0,0.0,0.0,1.0,1.0,1.0
8527,barpaya,बरपाया,बर्पया,368.4051036834717,7,6,6,0,2,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.6666666666666666,1.0
8528,formuley,फार्मूले,फ़ॉर्मुले,403.1815528869629,8,8,9,0,3,0.3333333333333333,0.375,0.6666666666666667,0.125,1.125
8529,shringar,शृंगार,श्रृंगार,407.3987007141113,8,6,8,0,2,0.25,0.3333333333333333,0.75,0.16666666666666666,1.3333333333333333
8530,dhrupad,ध्रुपद,ध्रुपद,374.8619556427002,7,6,6,1,0,0.0,0.0,1.0,1.0,1.0
8531,punjikaran,पूंजीकरण,पुंजिकरण,400.3307819366455,10,8,8,0,2,0.25,0.25,0.75,0.75,1.0
8532,baago,बागो,बागो,336.37452125549316,5,4,4,1,0,0.0,0.0,1.0,1.0,1.0
8533,gutta,गुट्टा,गुट्टा,386.5668773651123,5,6,6,1,0,0.0,0.0,1.0,1.0,1.0
8534,anuthi,अनूठी,अनुथी,401.40247344970703,6,5,5,0,2,0.4,0.4,0.6,0.6,1.0
8535,aayojak,आयोजक,आयोजक,370.4986572265625,7,5,5,1,0,0.0,0.0,1.0,1.0,1.0
8536,las,लास्ट,लास,300.6596565246582,3,5,3,0,2,0.4,0.4,0.6,0.6,0.6
8537,gin,जिन,गिन,301.2077808380127,3,3,3,0,1,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.6666666666666666,1.0
8538,funding,फंडिंग,फंडिंग,341.2280082702637,7,6,6,1,0,0.0,0.0,1.0,1.0,1.0
8539,jhalakti,झलकती,झलकती,398.3743190765381,8,5,5,1,0,0.0,0.0,1.0,1.0,1.0
8540,gayen,गाएं,गायेन,350.5597114562988,5,4,5,0,3,0.6,0.75,0.4,0.5,1.25
8541,niveshkartaa,निवेशकर्ता,निवेशकर्ता,455.96814155578613,12,10,10,1,0,0.0,0.0,1.0,1.0,1.0
8542,tikon,टीकों,तिकन,380.5251121520996,5,5,4,0,4,0.8,0.8,0.19999999999999996,0.2,0.8
8543,lagatar,लागातार,लगातार,399.56116676330566,7,7,6,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.14285714285714285,0.8571428571428571
8544,narnaari,नरनारी,नरनारी,427.60157585144043,8,6,6,1,0,0.0,0.0,1.0,1.0,1.0
8545,libration,लिब्रेशन,लिब्रेशन,384.5536708831787,9,8,8,1,0,0.0,0.0,1.0,1.0,1.0
8546,soccer,सॉकर,सॉकर,382.9324245452881,6,4,4,1,0,0.0,0.0,1.0,1.0,1.0
8547,avika,अविका,अविका,349.1249084472656,5,5,5,1,0,0.0,0.0,1.0,1.0,1.0
8548,craig,क्रेग,क्रेग,347.5821018218994,5,5,5,1,0,0.0,0.0,1.0,1.0,1.0
8549,tuglaki,तुगलकी,तुगलकी,385.42962074279785,7,6,6,1,0,0.0,0.0,1.0,1.0,1.0
8550,swa,स्वा,स्वा,312.30735778808594,3,4,4,1,0,0.0,0.0,1.0,1.0,1.0
8551,nilabh,नीलाभ,निलाभ,390.272855758667,6,5,5,0,1,0.2,0.2,0.8,0.8,1.0
8552,suba,सूबा,सुबा,362.2474670410156,4,4,4,0,1,0.25,0.25,0.75,0.75,1.0
8553,vije,वाइज,विजे,365.8866882324219,4,4,4,0,3,0.75,0.75,0.25,0.25,1.0
8554,ishaaq,इशाक,इशाक़,397.99022674560547,6,4,5,0,1,0.2,0.25,0.8,1.0,1.25
8555,sexual,सेक्सुअल,सेक्सुअल,425.8396625518799,6,8,8,1,0,0.0,0.0,1.0,1.0,1.0
8556,gr,जीआर,ग्र,270.39265632629395,2,4,3,0,3,0.75,0.75,0.25,0.0,0.75
8557,jealous,जूलूस,जेलस,344.24734115600586,7,5,4,0,2,0.4,0.4,0.6,0.4,0.8
8558,soond,सूंड़,सुंड,424.7574806213379,5,5,4,0,2,0.4,0.4,0.6,0.6,0.8
8559,sanjeevan,संजीवन,संजीवन,383.8014602661133,9,6,6,1,0,0.0,0.0,1.0,1.0,1.0
8560,lakshmighar,लक्ष्मीधर,लक्ष्मीघर,455.4753303527832,11,9,9,0,1,0.1111111111111111,0.1111111111111111,0.8888888888888888,0.8888888888888888,1.0
8561,asamanjasya,असामंजस्य,असमंजस्य,383.9588165283203,11,9,8,0,1,0.1111111111111111,0.1111111111111111,0.8888888888888888,0.2222222222222222,0.8888888888888888
8562,tughlakabad,तुगलकाबाद,तुग़लकाबाद,489.4435405731201,11,9,10,0,1,0.1,0.1111111111111111,0.9,0.3333333333333333,1.1111111111111112
8563,vyagr,व्यग्र,व्याग्र,388.599157333374,5,6,7,0,1,0.14285714285714285,0.16666666666666666,0.8571428571428572,0.5,1.1666666666666667
8564,anupryogon,अनुप्रयोगों,अनुप्रयोग,446.3334083557129,10,11,9,0,2,0.18181818181818182,0.18181818181818182,0.8181818181818181,0.8181818181818182,0.8181818181818182
8565,peelepan,पीलेपन,पीलेपन,455.2292823791504,8,6,6,1,0,0.0,0.0,1.0,1.0,1.0
8566,jasmit,जसमीत,जस्मित,411.25035285949707,6,5,6,0,2,0.3333333333333333,0.4,0.6666666666666667,0.4,1.2
8567,bag,बीएजी,बैग,338.4668827056885,3,5,3,0,4,0.8,0.8,0.19999999999999996,0.2,0.6
8568,medical,मेडीकल,मेडिकल,374.0100860595703,7,6,6,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,1.0
8569,modyuls,मॉड्यूल्स,मोड्यूल्स,456.59422874450684,7,9,9,0,1,0.1111111111111111,0.1111111111111111,0.8888888888888888,0.8888888888888888,1.0
8570,kardhe,करघे,कार्डे,346.2958335876465,6,4,6,0,3,0.5,0.75,0.5,0.25,1.5
8571,isaaiyon,ईसाइयों,ईसाईयों,415.9502983093262,8,7,7,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.8571428571428571,1.0
8572,gujara,गुजारा,गुजरा,380.2359104156494,6,6,5,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.5,0.8333333333333334
8573,avranta,अवर्णता,अव्रन्ता,407.63282775878906,7,7,8,0,3,0.375,0.42857142857142855,0.625,0.2857142857142857,1.1428571428571428
8574,maina,मैना,मैना,332.8585624694824,5,4,4,1,0,0.0,0.0,1.0,1.0,1.0
8575,taza,ताजा,ताज़ा,336.0311985015869,4,4,5,0,1,0.2,0.25,0.8,0.75,1.25
8576,tippnikar,टिप्पणीकार,तिप्पनिकर,470.9045886993408,9,10,9,0,4,0.4,0.4,0.6,0.5,0.9
8577,lindn,लिंडन,लिंडन,462.5380039215088,5,5,5,1,0,0.0,0.0,1.0,1.0,1.0
8578,churcha,चर्चा,चर्चा,365.09084701538086,7,5,5,1,0,0.0,0.0,1.0,1.0,1.0
8579,firmian,फर्मिऑन,फर्मियन,368.09325218200684,7,7,7,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.8571428571428571,1.0
8580,juloos,जूलूस,जुलूस,370.6092834472656,6,5,5,0,1,0.2,0.2,0.8,0.8,1.0
8581,susanskrit,सुसंस्कृत,सुसंस्कृत,432.877779006958,10,9,9,1,0,0.0,0.0,1.0,1.0,1.0
8582,bageechi,बगीची,बगीची,345.34645080566406,8,5,5,1,0,0.0,0.0,1.0,1.0,1.0
8583,asamany,असमान्य,असामान्य,376.9819736480713,7,7,8,0,1,0.125,0.14285714285714285,0.875,0.2857142857142857,1.1428571428571428
8584,chhuraa,छुरा,छुरा,346.0042476654053,7,4,4,1,0,0.0,0.0,1.0,1.0,1.0
8585,parikshaen,परीक्षाएं,परीक्षाएन,431.8106174468994,10,9,9,0,1,0.1111111111111111,0.1111111111111111,0.8888888888888888,0.8888888888888888,1.0
8586,jamaate,जमाती,जमाते,346.2536334991455,7,5,5,0,1,0.2,0.2,0.8,0.8,1.0
8587,sandhan,संधान,संधन,346.47250175476074,7,5,4,0,1,0.2,0.2,0.8,0.6,0.8
8588,vaitravati,वैत्रवती,वैत्रवती,492.9969310760498,10,8,8,1,0,0.0,0.0,1.0,1.0,1.0
8589,laigikata,लैंगिकता,लैगिकता,435.4240894317627,9,8,7,0,1,0.125,0.125,0.875,0.25,0.875
8590,belinda,बेलिंडा,बेलिंडा,432.47437477111816,7,7,7,1,0,0.0,0.0,1.0,1.0,1.0
8591,tapoowo,टापुओं,तपूवो,434.6787929534912,7,6,5,0,5,0.8333333333333334,0.8333333333333334,0.16666666666666663,0.0,0.8333333333333334
8592,lambi,लंबी,लम्बी,361.44137382507324,5,4,5,0,2,0.4,0.5,0.6,0.25,1.25
8593,jatatee,जताती,जटाती,353.1322479248047,7,5,5,0,1,0.2,0.2,0.8,0.8,1.0
8594,theharne,ठहरने,थेहरने,400.02894401550293,8,5,6,0,2,0.3333333333333333,0.4,0.6666666666666667,0.0,1.2
8595,dikhae,दिखार्इ,दिखाए,365.89550971984863,6,7,5,0,3,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.7142857142857143
8596,pathykram,पाठ्यक्रम,पथ्यक्रम,398.44536781311035,9,9,8,0,2,0.2222222222222222,0.2222222222222222,0.7777777777777778,0.1111111111111111,0.8888888888888888
8597,pataraani,पटरानी,पतारानी,381.4082145690918,9,6,7,0,2,0.2857142857142857,0.3333333333333333,0.7142857142857143,0.16666666666666666,1.1666666666666667
8598,sansthit,संस्थित,संस्थित,382.4634552001953,8,7,7,1,0,0.0,0.0,1.0,1.0,1.0
8599,gujarna,गुजारना,गुजरना,497.80726432800293,7,7,6,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.42857142857142855,0.8571428571428571
8600,katlary,कटलरी,कटलरी,345.1097011566162,7,5,5,1,0,0.0,0.0,1.0,1.0,1.0
8601,raghupati,रघुपति,रघुपति,382.69662857055664,9,6,6,1,0,0.0,0.0,1.0,1.0,1.0
8602,sanghnit,संघनित,साघ्नित,419.8641777038574,8,6,7,0,2,0.2857142857142857,0.3333333333333333,0.7142857142857143,0.3333333333333333,1.1666666666666667
8603,alochakon,आलोचकों,अलोचाकोण,452.38256454467773,9,7,8,0,3,0.375,0.42857142857142855,0.625,0.42857142857142855,1.1428571428571428
