index,source,reference,prediction,inference_time_ms,source_length,reference_length,prediction_length,exact_match,edit_distance,normalized_edit_distance,cer,similarity,char_accuracy,length_ratio
7060,launcher,लांचर,लौंचेर,145.3237533569336,8,5,6,0,2,0.3333333333333333,0.4,0.6666666666666667,0.6,1.2
7061,jamaanaa,ज़माना,जमाना,146.1646556854248,8,6,5,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.8333333333333334
7062,neto,नेटो,नेतो,143.23067665100098,4,4,4,0,1,0.25,0.25,0.75,0.75,1.0
7063,thumari,ठुमरी,थुमारी,148.3750343322754,7,5,6,0,2,0.3333333333333333,0.4,0.6666666666666667,0.4,1.2
7064,nichaai,नीचाई,निचाई,125.8692741394043,7,5,5,0,1,0.2,0.2,0.8,0.8,1.0
7065,sujen,सुजेन,सुजेन,141.24369621276855,5,5,5,1,0,0.0,0.0,1.0,1.0,1.0
7066,tansen,तानसेन,तनसेन,167.1311855316162,6,6,5,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.8333333333333334
7067,navvadhu,नववधू,नववधु,182.74259567260742,8,5,5,0,1,0.2,0.2,0.8,0.8,1.0
7068,jwaron,ज्वारों,ज्वरों,170.39966583251953,6,7,6,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.42857142857142855,0.8571428571428571
7069,registani,रेगिस्तानी,रेगिस्तानी,238.45601081848145,9,10,10,1,0,0.0,0.0,1.0,1.0,1.0
7070,nidhaan,निधान,निधान,123.45623970031738,7,5,5,1,0,0.0,0.0,1.0,1.0,1.0
7071,jatakon,जातकों,जटकों,146.74139022827148,7,6,5,0,2,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.16666666666666666,0.8333333333333334
7072,ranjkta,रंजकता,रंजकता,170.09377479553223,7,6,6,1,0,0.0,0.0,1.0,1.0,1.0
7073,paheliyon,पहेलियों,पहेलियों,214.4925594329834,9,8,8,1,0,0.0,0.0,1.0,1.0,1.0
7074,sharmana,शर्माना,शर्माना,170.17173767089844,8,7,7,1,0,0.0,0.0,1.0,1.0,1.0
7075,vaishaakhi,वैशाखी,वैशाखी,169.1610813140869,10,6,6,1,0,0.0,0.0,1.0,1.0,1.0
7076,hawalaat,हवालात,हवलात,140.488862991333,8,6,5,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.8333333333333334
7077,bhengapan,भेंगापन,भेंगापन,145.7376480102539,9,7,7,1,0,0.0,0.0,1.0,1.0,1.0
7078,shaun,शॉन,शौन,99.84755516052246,5,3,3,0,1,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.6666666666666666,1.0
7079,chand,चंद,चंद,99.50971603393555,5,3,3,1,0,0.0,0.0,1.0,1.0,1.0
7080,jiyo,जीयो,जियो,124.82786178588867,4,4,4,0,1,0.25,0.25,0.75,0.75,1.0
7081,dikhaain,दिखाईं,दिखाईं,146.67868614196777,8,6,6,1,0,0.0,0.0,1.0,1.0,1.0
7082,maryada,मर्यादा,मर्यादा,194.92483139038086,7,7,7,1,0,0.0,0.0,1.0,1.0,1.0
7083,raajasva,राजस्व,राजस्व,139.85967636108398,8,6,6,1,0,0.0,0.0,1.0,1.0,1.0
7084,patkathaayein,पटकथाएं,पटकथायें,193.16458702087402,13,7,8,0,2,0.25,0.2857142857142857,0.75,0.7142857142857143,1.1428571428571428
7085,squash,स्क्वाश,स्क्वैश,176.87654495239258,6,7,7,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.8571428571428571,1.0
7086,nagaadaa,नगाड़ा,नगाड़ा,164.84498977661133,8,6,6,1,0,0.0,0.0,1.0,1.0,1.0
7087,taja,ताजा,ताजा,100.60906410217285,4,4,4,1,0,0.0,0.0,1.0,1.0,1.0
7088,beejak,बीजक,बीजक,124.5114803314209,6,4,4,1,0,0.0,0.0,1.0,1.0,1.0
7089,sk,एसके,एसके,162.25337982177734,2,4,4,1,0,0.0,0.0,1.0,1.0,1.0
7090,malaga,मलागा,मलागा,147.71485328674316,6,5,5,1,0,0.0,0.0,1.0,1.0,1.0
7091,sohawal,सोहावल,सोहावल,173.2616424560547,7,6,6,1,0,0.0,0.0,1.0,1.0,1.0
7092,khinchkar,खिंचकर,खिंचकर,168.14446449279785,9,6,6,1,0,0.0,0.0,1.0,1.0,1.0
7093,baani,बानी,बानी,99.0440845489502,5,4,4,1,0,0.0,0.0,1.0,1.0,1.0
7094,vaishakh,वैशाख,वैशाख,120.75948715209961,8,5,5,1,0,0.0,0.0,1.0,1.0,1.0
7095,jaanch,जाँच,जाँच,121.70696258544922,6,4,4,1,0,0.0,0.0,1.0,1.0,1.0
7096,jeewan,जीवन,जीवन,122.96080589294434,6,4,4,1,0,0.0,0.0,1.0,1.0,1.0
7097,rugnata,रुग्णता,रुग्णता,168.22004318237305,7,7,7,1,0,0.0,0.0,1.0,1.0,1.0
7098,ninties,नाइनटीज,निंटीज,169.57616806030273,7,7,6,0,3,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.14285714285714285,0.8571428571428571
7099,apvtrit,अपवर्तित,अपवत्रित,192.58975982666016,7,8,8,0,2,0.25,0.25,0.75,0.75,1.0
7100,nawanagar,नवानगर,नवानगर,166.9785976409912,9,6,6,1,0,0.0,0.0,1.0,1.0,1.0
7101,kahaniyon,कहानियों,कहानियों,192.0015811920166,9,8,8,1,0,0.0,0.0,1.0,1.0,1.0
7102,hooper,हूपर,हूपर,118.83831024169922,6,4,4,1,0,0.0,0.0,1.0,1.0,1.0
7103,mehamaan,मेहमान,मेहमां,144.66166496276855,8,6,6,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,1.0
7104,hamla,हमला,हमला,118.56794357299805,5,4,4,1,0,0.0,0.0,1.0,1.0,1.0
7105,khastaur,ख़ासतौर,खस्तौर,165.78173637390137,8,7,6,0,3,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.14285714285714285,0.8571428571428571
7106,alba,अल्बा,अल्बा,138.59820365905762,4,5,5,1,0,0.0,0.0,1.0,1.0,1.0
7107,juraab,जुराब,जुराब,147.36032485961914,6,5,5,1,0,0.0,0.0,1.0,1.0,1.0
7108,taraash,तराश,तराश,122.47180938720703,7,4,4,1,0,0.0,0.0,1.0,1.0,1.0
7109,malaar,मलार,मलार,125.65302848815918,6,4,4,1,0,0.0,0.0,1.0,1.0,1.0
7110,fefada,फेफड़ा,फेफाडा,170.76778411865234,6,6,6,0,2,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.6666666666666666,1.0
7111,vladimir,व्लादिमीर,व्लादिमीर,215.34132957458496,8,9,9,1,0,0.0,0.0,1.0,1.0,1.0
7112,airway,एयरवे,एयरवे,137.70556449890137,6,5,5,1,0,0.0,0.0,1.0,1.0,1.0
7113,pushpon,पुष्पों,पुष्पों,166.88776016235352,7,7,7,1,0,0.0,0.0,1.0,1.0,1.0
7114,chakatte,चकत्ते,चकत्ते,171.85521125793457,8,6,6,1,0,0.0,0.0,1.0,1.0,1.0
7115,varsaache,वर्साचे,वरसाचे,173.28596115112305,9,7,6,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.2857142857142857,0.8571428571428571
7116,frost,फ्रॉस्ट,फ्रोस्ट,195.84035873413086,5,7,7,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.8571428571428571,1.0
7117,parishad,परिषद,परिषद,161.29374504089355,8,5,5,1,0,0.0,0.0,1.0,1.0,1.0
7118,mop,माप,एमओपी,125.98085403442383,3,3,5,0,3,0.6,1.0,0.4,0.0,1.6666666666666667
7119,samjhunga,समझूंगा,समझुंगा,171.52166366577148,9,7,7,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.8571428571428571,1.0
7120,parwa,परवा,परवा,123.48794937133789,5,4,4,1,0,0.0,0.0,1.0,1.0,1.0
7121,barpaayaa,बरपाया,बरपाया,165.56167602539062,9,6,6,1,0,0.0,0.0,1.0,1.0,1.0
7122,jitod,जीतोड़,जितोद,147.2339630126953,5,6,5,0,3,0.5,0.5,0.5,0.5,0.8333333333333334
7123,kaldvel,काल्डवेल,कल्डवेल,195.21570205688477,7,8,7,0,1,0.125,0.125,0.875,0.125,0.875
7124,kamottejana,कामोत्तेजना,कमोट्टेजना,267.43030548095703,11,11,10,0,3,0.2727272727272727,0.2727272727272727,0.7272727272727273,0.09090909090909091,0.9090909090909091
7125,dastana,दस्ताना,दस्ताना,188.80701065063477,7,7,7,1,0,0.0,0.0,1.0,1.0,1.0
7126,bramad,बरामद,ब्रमद,144.59657669067383,6,5,5,0,2,0.4,0.4,0.6,0.6,1.0
7127,pummy,पम्मी,पम्मी,118.96443367004395,5,5,5,1,0,0.0,0.0,1.0,1.0,1.0
7128,wattson,वाटसन,वॉटसन,148.53167533874512,7,5,5,0,1,0.2,0.2,0.8,0.8,1.0
7129,vanshavad,वंशवाद,वंशावाद,179.7797679901123,9,6,7,0,1,0.14285714285714285,0.16666666666666666,0.8571428571428572,0.5,1.1666666666666667
7130,naksaliyon,नक्सलियों,नक्सलियों,271.25072479248047,10,9,9,1,0,0.0,0.0,1.0,1.0,1.0
7131,prahasan,प्रहसन,प्रहसन,163.32435607910156,8,6,6,1,0,0.0,0.0,1.0,1.0,1.0
7132,sukhti,सूखती,सुखती,160.31742095947266,6,5,5,0,1,0.2,0.2,0.8,0.8,1.0
7133,tikamgarh,टीकमगढ़,टिकमगढ़,191.62774085998535,9,7,7,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.8571428571428571,1.0
7134,gaanthe,गांठे,गाँठे,149.46222305297852,7,5,5,0,1,0.2,0.2,0.8,0.8,1.0
7135,farukhabad,फर्रुखाबाद,फरुखाबाद,221.0075855255127,10,10,8,0,2,0.2,0.2,0.8,0.3,0.8
7136,sisva,सिसवा,सिस्वा,146.73423767089844,5,5,6,0,1,0.16666666666666666,0.2,0.8333333333333334,0.6,1.2
7137,tapakti,टपकती,तपक्ति,165.82679748535156,7,5,6,0,3,0.5,0.6,0.5,0.4,1.2
7138,aalsi,आलसी,आलसी,122.5118637084961,5,4,4,1,0,0.0,0.0,1.0,1.0,1.0
7139,sochane,सोचने,सोचने,145.63584327697754,7,5,5,1,0,0.0,0.0,1.0,1.0,1.0
7140,panchaang,पंचांग,पंचांग,169.97885704040527,9,6,6,1,0,0.0,0.0,1.0,1.0,1.0
7141,cadmium,कैडमियम,कैडमियम,170.52865028381348,7,7,7,1,0,0.0,0.0,1.0,1.0,1.0
7142,barhad,बरहद,बरहाड़,149.0762233734131,6,4,6,0,3,0.5,0.75,0.5,0.75,1.5
7143,wadiyon,वादियों,वाडियों,189.2986297607422,7,7,7,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.8571428571428571,1.0
7144,nishchal,निश्चल,निश्चल,162.74452209472656,8,6,6,1,0,0.0,0.0,1.0,1.0,1.0
7145,lapetane,लपेटने,लेपटेन,183.75110626220703,8,6,6,0,4,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.3333333333333333,1.0
7146,chhai,छाई,छै,84.61284637451172,5,3,2,0,2,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.3333333333333333,0.6666666666666666
7147,chlenge,चलेंगे,चलेंगे,168.36023330688477,7,6,6,1,0,0.0,0.0,1.0,1.0,1.0
7148,dhuan,धुआं,धुआन,101.91559791564941,5,4,4,0,1,0.25,0.25,0.75,0.75,1.0
7149,generic,जेनरिक,जेनेरिक,177.41942405700684,7,6,7,0,1,0.14285714285714285,0.16666666666666666,0.8571428571428572,0.5,1.1666666666666667
7150,aary,आर्य,आर्य,100.34012794494629,4,4,4,1,0,0.0,0.0,1.0,1.0,1.0
7151,badlapur,बदलापुर,बदलापुर,186.9945526123047,8,7,7,1,0,0.0,0.0,1.0,1.0,1.0
7152,nakam,नाकाम,नकम,114.15839195251465,5,5,3,0,2,0.4,0.4,0.6,0.2,0.6
7153,awazen,आवाज़ें,आवाज़ेन,171.65493965148926,6,7,7,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.8571428571428571,1.0
7154,parafin,पैराफिन,पराफिन,168.09630393981934,7,7,6,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.14285714285714285,0.8571428571428571
7155,aapdaein,आपदाएं,आपदाएं,145.8578109741211,8,6,6,1,0,0.0,0.0,1.0,1.0,1.0
7156,safety,सेफ्टी,सैफेटी,147.09210395812988,6,6,6,0,2,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.6666666666666666,1.0
7157,nau,नाऊ,नौ,96.03476524353027,3,3,2,0,2,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.3333333333333333,0.6666666666666666
7158,rishicool,ऋषिकुल,रिशिकूल,170.95518112182617,9,6,7,0,4,0.5714285714285714,0.6666666666666666,0.4285714285714286,0.0,1.1666666666666667
7159,plane,प्लेन,प्लेन,147.19748497009277,5,5,5,1,0,0.0,0.0,1.0,1.0,1.0
7160,jalte,जलते,जलते,140.30003547668457,5,4,4,1,0,0.0,0.0,1.0,1.0,1.0
7161,rigal,रीगल,रिगल,121.0484504699707,5,4,4,0,1,0.25,0.25,0.75,0.75,1.0
7162,facial,फेशियल,फेशियल,144.67239379882812,6,6,6,1,0,0.0,0.0,1.0,1.0,1.0
7163,vidhivat,विधिवत,विधिवत,159.0111255645752,8,6,6,1,0,0.0,0.0,1.0,1.0,1.0
7164,alphabet,अल्फ़ाबेट,अल्फाबेट,191.10393524169922,8,9,8,0,1,0.1111111111111111,0.1111111111111111,0.8888888888888888,0.4444444444444444,0.8888888888888888
7165,prathmiki,प्राथमिकी,प्राथमिकी,220.11852264404297,9,9,9,1,0,0.0,0.0,1.0,1.0,1.0
7166,chauka,चौका,चौका,124.40943717956543,6,4,4,1,0,0.0,0.0,1.0,1.0,1.0
7167,aprihary,अपरिहार्य,एप्रिहरी,212.76450157165527,8,9,8,0,5,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.2222222222222222,0.8888888888888888
7168,sarsa,सरसा,सरसा,123.04902076721191,5,4,4,1,0,0.0,0.0,1.0,1.0,1.0
7169,shanghai,शंघाई,शांघई,139.39595222473145,8,5,5,0,2,0.4,0.4,0.6,0.4,1.0
7170,karyrat,कार्यरत,कारीरत,170.37129402160645,7,7,6,0,2,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.42857142857142855,0.8571428571428571
7171,lahna,लहना,लाहना,124.49049949645996,5,4,5,0,1,0.2,0.25,0.8,0.25,1.25
7172,samoa,सामोआ,समोआ,118.8974380493164,5,5,4,0,1,0.2,0.2,0.8,0.2,0.8
7173,mahamantr,महामंत्र,महामंत्र,202.03518867492676,9,8,8,1,0,0.0,0.0,1.0,1.0,1.0
7174,hilane,हिलने,हिलने,145.95437049865723,6,5,5,1,0,0.0,0.0,1.0,1.0,1.0
7175,fringe,फ्रिंज,फ्रिंगे,184.0505599975586,6,6,7,0,2,0.2857142857142857,0.3333333333333333,0.7142857142857143,0.8333333333333334,1.1666666666666667
7176,swechha,स्वेच्छा,स्वेच्छा,188.9495849609375,7,8,8,1,0,0.0,0.0,1.0,1.0,1.0
7177,lagnewale,लगनेवाले,लग्नेवाले,215.96360206604004,9,8,9,0,1,0.1111111111111111,0.125,0.8888888888888888,0.25,1.125
7178,mausa,मौसा,मौसा,122.65753746032715,5,4,4,1,0,0.0,0.0,1.0,1.0,1.0
7179,jira,जीरा,जिरा,124.11785125732422,4,4,4,0,1,0.25,0.25,0.75,0.75,1.0
7180,urvarta,उर्वरता,उर्वरता,196.66433334350586,7,7,7,1,0,0.0,0.0,1.0,1.0,1.0
7181,achambha,अचंभा,आचंभा,145.7984447479248,8,5,5,0,1,0.2,0.2,0.8,0.8,1.0
7182,rupak,रूपक,रुपक,125.71883201599121,5,4,4,0,1,0.25,0.25,0.75,0.75,1.0
7183,chhupkar,छुपकर,छुपकर,138.18097114562988,8,5,5,1,0,0.0,0.0,1.0,1.0,1.0
7184,tarfa,तरफा,तरफा,122.47109413146973,5,4,4,1,0,0.0,0.0,1.0,1.0,1.0
7185,vaan,वाण,वान,99.95102882385254,4,3,3,0,1,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.6666666666666666,1.0
7186,finger,फिंगर,फिंगर,146.16847038269043,6,5,5,1,0,0.0,0.0,1.0,1.0,1.0
7187,privacy,प्राइवेसी,प्राइवेसी,217.1931266784668,7,9,9,1,0,0.0,0.0,1.0,1.0,1.0
7188,astik,आस्तिक,अस्तिक,145.8609104156494,5,6,6,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,1.0
7189,chenkein,छींके,चेंकें,168.04862022399902,8,5,6,0,3,0.5,0.6,0.5,0.6,1.2
7190,mavey,मावे,मावेय,123.70157241821289,5,4,5,0,1,0.2,0.25,0.8,1.0,1.25
7191,anavshyak,अनावश्यक,अनावश्यक,211.17615699768066,9,8,8,1,0,0.0,0.0,1.0,1.0,1.0
7192,aviral,अविरल,अविरल,155.55572509765625,6,5,5,1,0,0.0,0.0,1.0,1.0,1.0
7193,kusumlata,कुसुमलता,कुसुमलाता,254.15945053100586,9,8,9,0,1,0.1111111111111111,0.125,0.8888888888888888,0.75,1.125
7194,stain,स्टैन,स्टेन,143.25404167175293,5,5,5,0,1,0.2,0.2,0.8,0.8,1.0
7195,barsata,बरसाता,बरसता,161.53192520141602,7,6,5,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.5,0.8333333333333334
7196,mogali,मोगली,मोगली,146.44551277160645,6,5,5,1,0,0.0,0.0,1.0,1.0,1.0
7197,trangistor,ट्रांजिस्टर,ट्रांजिस्टर,264.4026279449463,10,11,11,1,0,0.0,0.0,1.0,1.0,1.0
7198,ikaiyon,इकाईयों,इकाइयों,170.8521842956543,7,7,7,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.8571428571428571,1.0
7199,vishanu,विष्णु,विषाणु,145.6894874572754,7,6,6,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,1.0
7200,pharma,फार्मों,फार्मा,139.78171348571777,6,7,6,0,2,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.8571428571428571
7201,dukhon,दुखों,दुखों,139.7988796234131,6,5,5,1,0,0.0,0.0,1.0,1.0,1.0
7202,julmon,जुल्मों,जुलमों,165.68851470947266,6,7,6,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.42857142857142855,0.8571428571428571
7203,snickers,स्नीकर्स,स्निकर्स,212.6917839050293,8,8,8,0,1,0.125,0.125,0.875,0.875,1.0
7204,erika,एरिका,एरिका,146.0869312286377,5,5,5,1,0,0.0,0.0,1.0,1.0,1.0
7205,putlaa,पुतला,पुतला,141.51763916015625,6,5,5,1,0,0.0,0.0,1.0,1.0,1.0
7206,chee,ची,चेई,88.64116668701172,4,2,3,0,2,0.6666666666666666,1.0,0.33333333333333337,0.5,1.5
7207,ragon,रागों,रगों,121.23250961303711,5,5,4,0,1,0.2,0.2,0.8,0.2,0.8
7208,ghumaan,घुमाण,घुमान,143.59092712402344,7,5,5,0,1,0.2,0.2,0.8,0.8,1.0
7209,maksad,मक्सद,मकसाद,142.73643493652344,6,5,5,0,2,0.4,0.4,0.6,0.6,1.0
7210,fodon,फोड़ों,फोडों,140.69080352783203,5,6,5,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.5,0.8333333333333334
7211,stanadhari,स्तनधारी,स्तनाधारी,217.75484085083008,10,8,9,0,1,0.1111111111111111,0.125,0.8888888888888888,0.5,1.125
7212,dridh,दृढ़,दृढ़,120.70393562316895,5,4,4,1,0,0.0,0.0,1.0,1.0,1.0
7213,sambit,संबित,संबित,164.22486305236816,6,5,5,1,0,0.0,0.0,1.0,1.0,1.0
7214,nitiyon,नितियों,नीतियों,167.91582107543945,7,7,7,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.8571428571428571,1.0
7215,pharase,फरसे,फरसे,136.59930229187012,7,4,4,1,0,0.0,0.0,1.0,1.0,1.0
7216,pintaa,पिंटा,पिंटा,121.95205688476562,6,5,5,1,0,0.0,0.0,1.0,1.0,1.0
7217,jacks,जैक्स,जैक्स,122.95055389404297,5,5,5,1,0,0.0,0.0,1.0,1.0,1.0
7218,bhusvami,भूस्वामी,भूस्वामी,190.39201736450195,8,8,8,1,0,0.0,0.0,1.0,1.0,1.0
7219,ballabh,बल्लभ,बल्लभ,141.31736755371094,7,5,5,1,0,0.0,0.0,1.0,1.0,1.0
7220,tyohar,त्यौहार,त्योहर,163.38324546813965,6,7,6,0,2,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.5714285714285714,0.8571428571428571
7221,ludhakate,लुढ़कते,लुढ़कते,182.36041069030762,9,7,7,1,0,0.0,0.0,1.0,1.0,1.0
7222,angkor,अंकोर,अंगकोर,168.89309883117676,6,5,6,0,1,0.16666666666666666,0.2,0.8333333333333334,0.4,1.2
7223,marvad,मारवाड़,मार्वाद,158.59365463256836,6,7,7,0,3,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.42857142857142855,1.0
7224,jerry,जैरी,जेरी,124.6178150177002,5,4,4,0,1,0.25,0.25,0.75,0.75,1.0
7225,chauguni,चौगुनी,चौगुनी,143.67365837097168,8,6,6,1,0,0.0,0.0,1.0,1.0,1.0
7226,lakshmidhar,लक्ष्मीधर,लक्ष्मीधर,235.99791526794434,11,9,9,1,0,0.0,0.0,1.0,1.0,1.0
7227,dhoraji,धोराजी,धोराजी,145.9486484527588,7,6,6,1,0,0.0,0.0,1.0,1.0,1.0
7228,dhakal,ढकाल,धकल,98.73151779174805,6,4,3,0,2,0.5,0.5,0.5,0.25,0.75
7229,aaraam,आराम,आराम,122.58386611938477,6,4,4,1,0,0.0,0.0,1.0,1.0,1.0
7230,saabah,साबाह,साबह,119.25363540649414,6,5,4,0,1,0.2,0.2,0.8,0.6,0.8
7231,anchahe,अनचाहे,अंचाहे,153.6557674407959,7,6,6,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,1.0
7232,rawail,रवैल,रावैल,162.63318061828613,6,4,5,0,1,0.2,0.25,0.8,0.25,1.25
7233,vimarsho,विमर्शों,विमर्शो,211.8544578552246,8,8,7,0,1,0.125,0.125,0.875,0.875,0.875
7234,aanad,आनद,आनद,107.33771324157715,5,3,3,1,0,0.0,0.0,1.0,1.0,1.0
7235,tapmano,तापमानों,टैपमैनो,179.2607307434082,7,8,7,0,4,0.5,0.5,0.5,0.5,0.875
7236,dhoondhi,ढूंढी,धूंधी,156.24380111694336,8,5,5,0,2,0.4,0.4,0.6,0.6,1.0
7237,borkar,बोरकर,बोरकर,153.411865234375,6,5,5,1,0,0.0,0.0,1.0,1.0,1.0
7238,packagon,पैकेजों,पैकेगन,169.5256233215332,8,7,6,0,3,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.8571428571428571
7239,pichhade,पिछड़े,पिछड़े,164.07179832458496,8,6,6,1,0,0.0,0.0,1.0,1.0,1.0
7240,teer,तीर,टीर,76.55477523803711,4,3,3,0,1,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.6666666666666666,1.0
7241,rahegi,रहेगी,रहेगी,147.71389961242676,6,5,5,1,0,0.0,0.0,1.0,1.0,1.0
7242,hafate,हांफते,हफते,142.8680419921875,6,6,4,0,2,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.16666666666666666,0.6666666666666666
7243,ashariri,अशरीरी,आशारीरी,168.00904273986816,8,6,7,0,2,0.2857142857142857,0.3333333333333333,0.7142857142857143,0.16666666666666666,1.1666666666666667
7244,aapka,आपका,आपका,123.70848655700684,5,4,4,1,0,0.0,0.0,1.0,1.0,1.0
7245,ikattha,इकट्ठा,इकट्ठा,169.04902458190918,7,6,6,1,0,0.0,0.0,1.0,1.0,1.0
7246,sund,सूंड़,संड,99.80225563049316,4,5,3,0,2,0.4,0.4,0.6,0.2,0.6
7247,jivaniyaan,जीवनियां,जीवनियाँ,191.35022163391113,10,8,8,0,1,0.125,0.125,0.875,0.875,1.0
7248,alankaar,अलंकार,अलंकार,143.42808723449707,8,6,6,1,0,0.0,0.0,1.0,1.0,1.0
7249,dulne,डुलने,दुलने,124.10902976989746,5,5,5,0,1,0.2,0.2,0.8,0.8,1.0
7250,taseer,तासीर,तसीर,122.2846508026123,6,5,4,0,1,0.2,0.2,0.8,0.2,0.8
7251,parishadiy,परिषदीय,परिषदिय,194.68975067138672,10,7,7,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.8571428571428571,1.0
7252,tagade,तगड़े,तगड़े,143.86367797851562,6,5,5,1,0,0.0,0.0,1.0,1.0,1.0
7253,francisca,फ्रांसिस्का,फ्रांसिस्का,261.73853874206543,9,11,11,1,0,0.0,0.0,1.0,1.0,1.0
7254,sriram,श्रीराम,श्रीराम,192.1525001525879,6,7,7,1,0,0.0,0.0,1.0,1.0,1.0
7255,chhetri,छेत्री,छेत्री,143.54872703552246,7,6,6,1,0,0.0,0.0,1.0,1.0,1.0
7256,ikvitija,इक्विटीज,इकवितीजा,216.54248237609863,8,8,8,0,3,0.375,0.375,0.625,0.25,1.0
7257,aahnaan,आह्नान,आहनां,176.78332328796387,7,6,5,0,2,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.8333333333333334
7258,juban,ज़ुबान,जुबान,122.53427505493164,5,6,5,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.8333333333333334
7259,farth,फर्थ,फार्थ,136.86013221740723,5,4,5,0,1,0.2,0.25,0.8,0.25,1.25
7260,bechte,बेचते,बेचते,140.7928466796875,6,5,5,1,0,0.0,0.0,1.0,1.0,1.0
7261,dhaagaa,धागा,ढागा,141.25967025756836,7,4,4,0,1,0.25,0.25,0.75,0.75,1.0
7262,spray,स्प्रे,स्प्रे,168.5941219329834,5,6,6,1,0,0.0,0.0,1.0,1.0,1.0
7263,vaimanya,वैमनस्य,वैमन्य,169.32058334350586,8,7,6,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.5714285714285714,0.8571428571428571
7264,pakaayein,पकाएं,पकायें,146.03257179260254,9,5,6,0,2,0.3333333333333333,0.4,0.6666666666666667,0.6,1.2
7265,asset,असेट,असेट,126.94668769836426,5,4,4,1,0,0.0,0.0,1.0,1.0,1.0
7266,sonpne,सौंपने,सोन्पने,167.9553985595703,6,6,7,0,3,0.42857142857142855,0.5,0.5714285714285714,0.16666666666666666,1.1666666666666667
7267,labdh,लब्ध,लब्ध,125.03314018249512,5,4,4,1,0,0.0,0.0,1.0,1.0,1.0
7268,chhallaa,छल्ला,छल्ला,141.07322692871094,8,5,5,1,0,0.0,0.0,1.0,1.0,1.0
7269,kolorado,कोलोराडो,कोलोराडो,212.01467514038086,8,8,8,1,0,0.0,0.0,1.0,1.0,1.0
7270,fyuji,फ्यूजी,फ्यूजी,172.2710132598877,5,6,6,1,0,0.0,0.0,1.0,1.0,1.0
7271,benvar,बेंवर,बेनवर,145.92432975769043,6,5,5,0,1,0.2,0.2,0.8,0.8,1.0
7272,premlata,प्रेमलता,प्रेमलाता,215.6369686126709,8,8,9,0,1,0.1111111111111111,0.125,0.8888888888888888,0.75,1.125
7273,agvaai,अगवाई,अगवाई,145.72954177856445,6,5,5,1,0,0.0,0.0,1.0,1.0,1.0
7274,lutf,लुत्फ,एलयूटीएफ,173.06995391845703,4,5,8,0,6,0.75,1.2,0.25,0.0,1.6
7275,umanath,उमानाथ,उमानाथ,151.5805721282959,7,6,6,1,0,0.0,0.0,1.0,1.0,1.0
7276,vedon,वेदों,वेदों,146.9898223876953,5,5,5,1,0,0.0,0.0,1.0,1.0,1.0
